Country ISO3,Country Name,Indicator,Subindicator Type,Indicator_in_2018
UGA,Uganda,Freedom of religion ,Scaled to range from 0 (lowest score) to 1 (highest score),0.711929162
UGA,Uganda,"Freedom of thought, conscience and religion ",Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
UGA,Uganda,Fundamental rights ,Scaled to range from 0 (lowest score) to 1 (highest score),0.52538685
UGA,Uganda,Gender equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.604317819
UGA,Uganda,Harassment of journalists ,Scaled to range from 0 (lowest score) to 1 (highest score),0.580517461
UGA,Uganda,Health equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
UGA,Uganda,High Court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
UGA,Uganda,Human rights protection scores ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
UGA,Uganda,Impartial administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.426201118
UGA,Uganda,Inclusive  Suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),0.853536092
UGA,Uganda,Inclusive suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),1
UGA,Uganda,Infant mortality rate ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
UGA,Uganda,Internal conflict ,Scaled to range from 0 (lowest score) to 1 (highest score),0.166666667
UGA,Uganda,Judicial accountability ,Scaled to range from 0 (lowest score) to 1 (highest score),0.404220538
UGA,Uganda,Judicial corruption decision ,Scaled to range from 0 (lowest score) to 1 (highest score),0.46454625
UGA,Uganda,Judicial independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.538006586
UGA,Uganda,Kilocalories per person per day ,Scaled to range from 0 (lowest score) to 1 (highest score),0.157894737
UGA,Uganda,Law  and order ,Scaled to range from 0 (lowest score) to 1 (highest score),0.583333333
UGA,Uganda,Legislature investigates in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.6
UGA,Uganda,Legislature opposition parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
UGA,Uganda,Legislature questions officials in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.8
UGA,Uganda,Life expectancy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
UGA,Uganda,Literacy,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
UGA,Uganda,Local  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.448735581
UGA,Uganda,Local government index ,Scaled to range from 0 (lowest score) to 1 (highest score),0.832497492
UGA,Uganda,Lower chamber female legislators ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
UGA,Uganda,Lower court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
UGA,Uganda,Mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
UGA,Uganda,Media bias ,Scaled to range from 0 (lowest score) to 1 (highest score),0.536285363
UGA,Uganda,Media corrupt ,Scaled to range from 0 (lowest score) to 1 (highest score),0.694800301
UGA,Uganda,Media freedom ,Scaled to range from 0 (lowest score) to 1 (highest score),0
UGA,Uganda,Media integrity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.629561025
UGA,Uganda,Media self-censorship ,Scaled to range from 0 (lowest score) to 1 (highest score),0.762482716
UGA,Uganda,Multiparty elections ,Scaled to range from 0 (lowest score) to 1 (highest score),1
UGA,Uganda,Openness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),0
UGA,Uganda,Opposition parties  autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),
UGA,Uganda,Party ban ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
UGA,Uganda,Personal integrity and security ,Scaled to range from 0 (lowest score) to 1 (highest score),0.327677288
UGA,Uganda,Power distributed by gender ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
UGA,Uganda,Power distributed by social group ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
UGA,Uganda,Power distributed by socio-economic position ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
UGA,Uganda,Predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.408988256
UGA,Uganda,Print / broadcast media perspectives ,Scaled to range from 0 (lowest score) to 1 (highest score),0.755810252
UGA,Uganda,Print/broadcast censorship effort ,Scaled to range from 0 (lowest score) to 1 (highest score),0.521977186
UGA,Uganda,Public sector corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
UGA,Uganda,Public sector theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
UGA,Uganda,Religious  Tensions / Ethnic Tensions ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
UGA,Uganda,Religious organization repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.59220668
UGA,Uganda,Representation of disadvantaged social groups ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
UGA,Uganda,Representative government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.379533298
UGA,Uganda,Rigorous and impartial public administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
UGA,Uganda,Social class equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.157894737
UGA,Uganda,Social group equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.409088828
UGA,Uganda,Social group equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
UGA,Uganda,Social rights and equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.468479911
UGA,Uganda,Subnational elections free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.539023342
UGA,Uganda,Transparent laws with predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
UKR,Ukraine,Absence of corruption (Global States of Democracy),Scaled to range from 0 (lowest score) to 1 (highest score),0.422865211
UKR,Ukraine,Access to justice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.474960754
UKR,Ukraine,Access to justice for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.457620724
UKR,Ukraine,Access to justice for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.54222973
UKR,Ukraine,Barriers to parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
UKR,Ukraine,Basic welfare ,Scaled to range from 0 (lowest score) to 1 (highest score),0.708679199
UKR,Ukraine,Bureaucratic quality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.25
UKR,Ukraine,Checks on government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.506772814
UKR,Ukraine,Civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.575288867
UKR,Ukraine,Civil society participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.640255772
UKR,Ukraine,Clean Elections ,Scaled to range from 0 (lowest score) to 1 (highest score),0.486709801
UKR,Ukraine,Competition ,Scaled to range from 0 (lowest score) to 1 (highest score),1
UKR,Ukraine,Competitiveness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
UKR,Ukraine,Competitiveness of participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.6
UKR,Ukraine,Compliance with High Court ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
UKR,Ukraine,Compliance with judiciary ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
UKR,Ukraine,Corruption ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
UKR,Ukraine,Critical Print / broadcast media ,Scaled to range from 0 (lowest score) to 1 (highest score),0.697640758
UKR,Ukraine,CSO  participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578229134
UKR,Ukraine,CSO entry and exit ,Scaled to range from 0 (lowest score) to 1 (highest score),0.584883378
UKR,Ukraine,CSO participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.733186166
UKR,Ukraine,CSO repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.716235228
UKR,Ukraine,CSO women s participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
UKR,Ukraine,Direct  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.101152369
UKR,Ukraine,Direct democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.101152369
UKR,Ukraine,Educational equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
UKR,Ukraine,Effective parliament ,Scaled to range from 0 (lowest score) to 1 (highest score),0.549387972
UKR,Ukraine,Elected executive index ,Scaled to range from 0 (lowest score) to 1 (highest score),1
UKR,Ukraine,Elected Government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.803058163
UKR,Ukraine,Election free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.45177181
UKR,Ukraine,Election government intimidation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.448676824
UKR,Ukraine,Election other voting irregularities ,Scaled to range from 0 (lowest score) to 1 (highest score),0.389337641
UKR,Ukraine,Election voter registry ,Scaled to range from 0 (lowest score) to 1 (highest score),0.50679924
UKR,Ukraine,Election women in the cabinet ,Scaled to range from 0 (lowest score) to 1 (highest score),0.529411765
UKR,Ukraine,Elections multiparty ,Scaled to range from 0 (lowest score) to 1 (highest score),0.35
UKR,Ukraine,Electoral,Scaled to range from 0 (lowest score) to 1 (highest score),1
UKR,Ukraine,Electoral participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.4998
UKR,Ukraine,EMB autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.440092879
UKR,Ukraine,EMB capacity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.502554087
UKR,Ukraine,Engaged society ,Scaled to range from 0 (lowest score) to 1 (highest score),0.573674159
UKR,Ukraine,Executive bribery and corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.368421053
UKR,Ukraine,Executive constraints ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
UKR,Ukraine,Executive embezzlement and theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
UKR,Ukraine,Executive oversight ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
UKR,Ukraine,Executive respects constitution ,Scaled to range from 0 (lowest score) to 1 (highest score),0.263157895
UKR,Ukraine,Fair trial ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
UKR,Ukraine,Female vs. male mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
UKR,Ukraine,Free Political Parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.456991377
UKR,Ukraine,Freedom from forced labour for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
UKR,Ukraine,Freedom from forced labour for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
UKR,Ukraine,Freedom from political killings ,Scaled to range from 0 (lowest score) to 1 (highest score),0.368421053
UKR,Ukraine,Freedom from torture ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
UKR,Ukraine,Freedom of academic and cultural expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.502053669
UKR,Ukraine,Freedom of assembly and association ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
UKR,Ukraine,Freedom of association and assembly ,Scaled to range from 0 (lowest score) to 1 (highest score),0.654906959
UKR,Ukraine,Freedom of discussion for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.574859679
UKR,Ukraine,Freedom of discussion for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.594540802
UKR,Ukraine,Freedom of domestic movement for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.705905256
UKR,Ukraine,Freedom of domestic movement for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.730923192
UKR,Ukraine,Freedom of expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.529123533
UKR,Ukraine,Freedom of foreign movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.586862334
UKR,Ukraine,Freedom of movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.688923077
UKR,Ukraine,Freedom of movement and residence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
UKR,Ukraine,Freedom of opinion and expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
UKR,Ukraine,Freedom of religion ,Scaled to range from 0 (lowest score) to 1 (highest score),0.596695872
UKR,Ukraine,"Freedom of thought, conscience and religion ",Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
UKR,Ukraine,Fundamental rights ,Scaled to range from 0 (lowest score) to 1 (highest score),0.502661666
UKR,Ukraine,Gender equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.60452953
UKR,Ukraine,Harassment of journalists ,Scaled to range from 0 (lowest score) to 1 (highest score),0.427541354
UKR,Ukraine,Health equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
UKR,Ukraine,High Court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.263157895
UKR,Ukraine,Human rights protection scores ,Scaled to range from 0 (lowest score) to 1 (highest score),0.25
UKR,Ukraine,Impartial administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.381565131
UKR,Ukraine,Inclusive  Suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),0.835599747
UKR,Ukraine,Inclusive suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),1
UKR,Ukraine,Infant mortality rate ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
UKR,Ukraine,Internal conflict ,Scaled to range from 0 (lowest score) to 1 (highest score),0.277777778
UKR,Ukraine,Judicial accountability ,Scaled to range from 0 (lowest score) to 1 (highest score),0.584039233
UKR,Ukraine,Judicial corruption decision ,Scaled to range from 0 (lowest score) to 1 (highest score),0.295739714
UKR,Ukraine,Judicial independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.324574829
UKR,Ukraine,Kilocalories per person per day ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
UKR,Ukraine,Law  and order ,Scaled to range from 0 (lowest score) to 1 (highest score),0.583333333
UKR,Ukraine,Legislature investigates in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.55
UKR,Ukraine,Legislature opposition parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.6
UKR,Ukraine,Legislature questions officials in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.55
UKR,Ukraine,Life expectancy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
UKR,Ukraine,Literacy,Scaled to range from 0 (lowest score) to 1 (highest score),1
UKR,Ukraine,Local  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.517089002
UKR,Ukraine,Local government index ,Scaled to range from 0 (lowest score) to 1 (highest score),0.962888666
UKR,Ukraine,Lower chamber female legislators ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
UKR,Ukraine,Lower court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
UKR,Ukraine,Mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),1
UKR,Ukraine,Media bias ,Scaled to range from 0 (lowest score) to 1 (highest score),0.685663523
UKR,Ukraine,Media corrupt ,Scaled to range from 0 (lowest score) to 1 (highest score),0.413413715
UKR,Ukraine,Media freedom ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
UKR,Ukraine,Media integrity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.628089317
UKR,Ukraine,Media self-censorship ,Scaled to range from 0 (lowest score) to 1 (highest score),0.491780611
UKR,Ukraine,Multiparty elections ,Scaled to range from 0 (lowest score) to 1 (highest score),1
UKR,Ukraine,Openness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
UKR,Ukraine,Opposition parties  autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
UKR,Ukraine,Party ban ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
UKR,Ukraine,Personal integrity and security ,Scaled to range from 0 (lowest score) to 1 (highest score),0.415563926
UKR,Ukraine,Power distributed by gender ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
UKR,Ukraine,Power distributed by social group ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
UKR,Ukraine,Power distributed by socio-economic position ,Scaled to range from 0 (lowest score) to 1 (highest score),0
UKR,Ukraine,Predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.320724793
UKR,Ukraine,Print / broadcast media perspectives ,Scaled to range from 0 (lowest score) to 1 (highest score),0.574498567
UKR,Ukraine,Print/broadcast censorship effort ,Scaled to range from 0 (lowest score) to 1 (highest score),0.464486692
UKR,Ukraine,Public sector corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
UKR,Ukraine,Public sector theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
UKR,Ukraine,Religious  Tensions / Ethnic Tensions ,Scaled to range from 0 (lowest score) to 1 (highest score),0.833333333
UKR,Ukraine,Religious organization repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.554524693
UKR,Ukraine,Representation of disadvantaged social groups ,Scaled to range from 0 (lowest score) to 1 (highest score),0.052631579
UKR,Ukraine,Representative government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.451367657
UKR,Ukraine,Rigorous and impartial public administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
UKR,Ukraine,Social class equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
UKR,Ukraine,Social group equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.332239789
UKR,Ukraine,Social group equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
UKR,Ukraine,Social rights and equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.488458215
UKR,Ukraine,Subnational elections free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.537018473
UKR,Ukraine,Transparent laws with predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
URY,Uruguay,Absence of corruption (Global States of Democracy),Scaled to range from 0 (lowest score) to 1 (highest score),0.735209809
URY,Uruguay,Access to justice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.840659341
URY,Uruguay,Access to justice for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.8097334
URY,Uruguay,Access to justice for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.845504158
URY,Uruguay,Barriers to parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
URY,Uruguay,Basic welfare ,Scaled to range from 0 (lowest score) to 1 (highest score),0.758209957
URY,Uruguay,Bureaucratic quality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
URY,Uruguay,Checks on government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.773526616
URY,Uruguay,Civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.872900766
URY,Uruguay,Civil society participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.903774816
URY,Uruguay,Clean Elections ,Scaled to range from 0 (lowest score) to 1 (highest score),0.900004627
URY,Uruguay,Competition ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Competitiveness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Competitiveness of participation ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Compliance with High Court ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
URY,Uruguay,Compliance with judiciary ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
URY,Uruguay,Corruption ,Scaled to range from 0 (lowest score) to 1 (highest score),0.75
URY,Uruguay,Critical Print / broadcast media ,Scaled to range from 0 (lowest score) to 1 (highest score),0.831668838
URY,Uruguay,CSO  participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.843224373
URY,Uruguay,CSO entry and exit ,Scaled to range from 0 (lowest score) to 1 (highest score),0.721287275
URY,Uruguay,CSO participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.781751288
URY,Uruguay,CSO repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.758863253
URY,Uruguay,CSO women s participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
URY,Uruguay,Direct  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.645326504
URY,Uruguay,Direct democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.645326504
URY,Uruguay,Educational equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
URY,Uruguay,Effective parliament ,Scaled to range from 0 (lowest score) to 1 (highest score),0.719316131
URY,Uruguay,Elected executive index ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Elected Government ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Election free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.896075004
URY,Uruguay,Election government intimidation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.864608393
URY,Uruguay,Election other voting irregularities ,Scaled to range from 0 (lowest score) to 1 (highest score),0.768659128
URY,Uruguay,Election voter registry ,Scaled to range from 0 (lowest score) to 1 (highest score),0.909928352
URY,Uruguay,Election women in the cabinet ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Elections multiparty ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Electoral,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Electoral participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.9829
URY,Uruguay,EMB autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.834210526
URY,Uruguay,EMB capacity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.686748798
URY,Uruguay,Engaged society ,Scaled to range from 0 (lowest score) to 1 (highest score),0.921698252
URY,Uruguay,Executive bribery and corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
URY,Uruguay,Executive constraints ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Executive embezzlement and theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
URY,Uruguay,Executive oversight ,Scaled to range from 0 (lowest score) to 1 (highest score),0.6
URY,Uruguay,Executive respects constitution ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
URY,Uruguay,Fair trial ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Female vs. male mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Free Political Parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.739684685
URY,Uruguay,Freedom from forced labour for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
URY,Uruguay,Freedom from forced labour for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
URY,Uruguay,Freedom from political killings ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
URY,Uruguay,Freedom from torture ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
URY,Uruguay,Freedom of academic and cultural expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.865690033
URY,Uruguay,Freedom of assembly and association ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Freedom of association and assembly ,Scaled to range from 0 (lowest score) to 1 (highest score),0.79158807
URY,Uruguay,Freedom of discussion for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.797676544
URY,Uruguay,Freedom of discussion for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.835939721
URY,Uruguay,Freedom of domestic movement for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.848150552
URY,Uruguay,Freedom of domestic movement for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.823992995
URY,Uruguay,Freedom of expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.87921626
URY,Uruguay,Freedom of foreign movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.846680643
URY,Uruguay,Freedom of movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.868542986
URY,Uruguay,Freedom of movement and residence ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Freedom of opinion and expression ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Freedom of religion ,Scaled to range from 0 (lowest score) to 1 (highest score),0.847255202
URY,Uruguay,"Freedom of thought, conscience and religion ",Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Fundamental rights ,Scaled to range from 0 (lowest score) to 1 (highest score),0.829633456
URY,Uruguay,Gender equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.672128942
URY,Uruguay,Harassment of journalists ,Scaled to range from 0 (lowest score) to 1 (highest score),0.878552241
URY,Uruguay,Health equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
URY,Uruguay,High Court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
URY,Uruguay,Human rights protection scores ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Impartial administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.748158058
URY,Uruguay,Inclusive  Suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),0.969976117
URY,Uruguay,Inclusive suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Infant mortality rate ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
URY,Uruguay,Internal conflict ,Scaled to range from 0 (lowest score) to 1 (highest score),0.777777778
URY,Uruguay,Judicial accountability ,Scaled to range from 0 (lowest score) to 1 (highest score),0.813196612
URY,Uruguay,Judicial corruption decision ,Scaled to range from 0 (lowest score) to 1 (highest score),0.855850598
URY,Uruguay,Judicial independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.706961709
URY,Uruguay,Kilocalories per person per day ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
URY,Uruguay,Law  and order ,Scaled to range from 0 (lowest score) to 1 (highest score),0.416666667
URY,Uruguay,Legislature investigates in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.9
URY,Uruguay,Legislature opposition parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.9
URY,Uruguay,Legislature questions officials in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.6
URY,Uruguay,Life expectancy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
URY,Uruguay,Literacy,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
URY,Uruguay,Local  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.799079036
URY,Uruguay,Local government index ,Scaled to range from 0 (lowest score) to 1 (highest score),0.963891675
URY,Uruguay,Lower chamber female legislators ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
URY,Uruguay,Lower court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
URY,Uruguay,Mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
URY,Uruguay,Media bias ,Scaled to range from 0 (lowest score) to 1 (highest score),0.804291376
URY,Uruguay,Media corrupt ,Scaled to range from 0 (lowest score) to 1 (highest score),0.749811605
URY,Uruguay,Media freedom ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Media integrity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.83582847
URY,Uruguay,Media self-censorship ,Scaled to range from 0 (lowest score) to 1 (highest score),0.878322323
URY,Uruguay,Multiparty elections ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Openness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Opposition parties  autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
URY,Uruguay,Party ban ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
URY,Uruguay,Personal integrity and security ,Scaled to range from 0 (lowest score) to 1 (highest score),0.687166331
